靡ㄩ絏,虏嘿,るら,Μ絃基(じ)
COID,Name,MDATE,CLOSE
2855   ,参靡       ,20190212,     7.6585
1232   ,参痲       ,20190212,    75.2523
2317   ,翬         ,20190212,    53.5924
2354   ,翬非         ,20190212,    47.9250
3413   ,ㄊ供         ,20190212,   104.9262
6451   ,癟-KY      ,20190212,    75.4506
2330   ,縩筿       ,20190212,   193.6777
3443   ,承種         ,20190212,   173.8683
5347   ,         ,20190212,    45.7078
3374   ,弘         ,20190212,    36.0955
1560   ,い         ,20190212,    45.7818
2303   ,羛筿         ,20190212,     7.6529
2329   ,地         ,20190212,    11.6097
2379   ,风琑         ,20190212,   125.6138
2363   ,参         ,20190212,     8.1509
2449   ,ㄊじ筿     ,20190212,    16.7556
2454   ,羛祇       ,20190212,   174.3229
2451   ,承ǎ         ,20190212,    42.9554
0051   ,じい100  ,20190212,    23.4651
0052   ,碔üм     ,20190212,     5.6459
0053   ,じ筿     ,20190212,    26.7181
0050   ,じ芖50   ,20190213,    15.3157
1301   ,鹅         ,20190213,    76.4040
6505   ,鹅て       ,20190213,    90.0655
1326   ,て         ,20190213,    79.5760
1303   ,玭ㄈ         ,20190213,    55.2792
1216   ,参         ,20190213,    55.9407
2912   ,参禬       ,20190213,   249.7686
9907   ,参龟       ,20190213,     9.8752
2855   ,参靡       ,20190213,     7.6585
1232   ,参痲       ,20190213,    75.1770
2317   ,翬         ,20190213,    53.5924
2354   ,翬非         ,20190213,    48.5598
3413   ,ㄊ供         ,20190213,   103.0919
6451   ,癟-KY      ,20190213,    75.1919
2330   ,縩筿       ,20190213,   192.8356
3443   ,承種         ,20190213,   172.9674
5347   ,         ,20190213,    45.1320
3374   ,弘         ,20190213,    37.5101
1560   ,い         ,20190213,    46.5034
2303   ,羛筿         ,20190213,     7.6529
2329   ,地         ,20190213,    11.6950
2379   ,风琑         ,20190213,   123.0577
2363   ,参         ,20190213,     8.1781
2449   ,ㄊじ筿     ,20190213,    16.7198
2454   ,羛祇       ,20190213,   175.3383
2451   ,承ǎ         ,20190213,    43.0838
0051   ,じい100  ,20190213,    23.7021
0052   ,碔üм     ,20190213,     5.6626
0053   ,じ筿     ,20190213,    26.6102
0050   ,じ芖50   ,20190214,    15.2650
1301   ,鹅         ,20190214,    76.4040
6505   ,鹅て       ,20190214,    92.9709
1326   ,て         ,20190214,    79.9604
1303   ,玭ㄈ         ,20190214,    55.0578
1216   ,参         ,20190214,    56.1715
2912   ,参禬       ,20190214,   250.1669
9907   ,参龟       ,20190214,     9.8752
2855   ,参靡       ,20190214,     7.6585
1232   ,参痲       ,20190214,    75.1770
2317   ,翬         ,20190214,    53.1458
2354   ,翬非         ,20190214,    48.5598
3413   ,ㄊ供         ,20190214,   101.9913
6451   ,癟-KY      ,20190214,    75.2782
2330   ,縩筿       ,20190214,   191.1515
3443   ,承種         ,20190214,   182.4266
5347   ,         ,20190214,    47.5793
3374   ,弘         ,20190214,    39.4723
1560   ,い         ,20190214,    46.8241
2303   ,羛筿         ,20190214,     7.7907
2329   ,地         ,20190214,    11.6097
2379   ,风琑         ,20190214,   128.9002
2363   ,参         ,20190214,     8.1691
2449   ,ㄊじ筿     ,20190214,    16.7198
2454   ,羛祇       ,20190214,   172.9689
2451   ,承ǎ         ,20190214,    43.5333
0051   ,じい100  ,20190214,    23.5520
0052   ,碔üм     ,20190214,     5.6291
0053   ,じ筿     ,20190214,    26.6102
0050   ,じ芖50   ,20190215,    15.2244
1301   ,鹅         ,20190215,    76.4040
6505   ,鹅て       ,20190215,    92.9709
1326   ,て         ,20190215,    79.9604
1303   ,玭ㄈ         ,20190215,    54.9840
1216   ,参         ,20190215,    55.9407
2912   ,参禬       ,20190215,   252.5571
9907   ,参龟       ,20190215,     9.9874
2855   ,参靡       ,20190215,     7.6300
1232   ,参痲       ,20190215,    75.1770
2317   ,翬         ,20190215,    52.3270
2354   ,翬非         ,20190215,    47.8457
3413   ,ㄊ供         ,20190215,   101.2575
6451   ,癟-KY      ,20190215,    73.8123
2330   ,縩筿       ,20190215,   191.1515
3443   ,承種         ,20190215,   176.5709
5347   ,         ,20190215,    47.1474
3374   ,弘         ,20190215,    38.3315
1560   ,い         ,20190215,    47.1448
2303   ,羛筿         ,20190215,     7.8597
2329   ,地         ,20190215,    11.9511
2379   ,风琑         ,20190215,   128.5351
2363   ,参         ,20190215,     8.0781
2449   ,ㄊじ筿     ,20190215,    16.3976
2454   ,羛祇       ,20190215,   170.5995
2451   ,承ǎ         ,20190215,    43.5333
0051   ,じい100  ,20190215,    23.7495
0052   ,碔üм     ,20190215,     5.6124
0053   ,じ筿     ,20190215,    26.5603
0050   ,じ芖50   ,20190218,    15.3461
1301   ,鹅         ,20190218,    77.1568
6505   ,鹅て       ,20190218,    95.8762
1326   ,て         ,20190218,    79.9604
1303   ,玭ㄈ         ,20190218,    55.2054
1216   ,参         ,20190218,    56.4793
2912   ,参禬       ,20190218,   250.9637
9907   ,参龟       ,20190218,     9.8752
2855   ,参靡       ,20190218,     7.6015
1232   ,参痲       ,20190218,    75.2523
2317   ,翬         ,20190218,    52.8481
2354   ,翬非         ,20190218,    47.7664
3413   ,ㄊ供         ,20190218,   101.6244
6451   ,癟-KY      ,20190218,    73.2949
2330   ,縩筿       ,20190218,   193.6777
3443   ,承種         ,20190218,   176.5709
5347   ,         ,20190218,    48.5151
3374   ,弘         ,20190218,    37.5101
1560   ,い         ,20190218,    47.8664
2303   ,羛筿         ,20190218,     7.8942
2329   ,地         ,20190218,    11.6097
2379   ,风琑         ,20190218,   126.7093
2363   ,参         ,20190218,     8.0781
2449   ,ㄊじ筿     ,20190218,    16.4334
2454   ,羛祇       ,20190218,   171.6149
2451   ,承ǎ         ,20190218,    43.5975
0051   ,じい100  ,20190218,    23.8759
0052   ,碔üм     ,20190218,     5.6459
0053   ,じ筿     ,20190218,    26.8177
0050   ,じ芖50   ,20190219,    15.3157
1301   ,鹅         ,20190219,    77.1568
6505   ,鹅て       ,20190219,    95.4612
1326   ,て         ,20190219,    80.3448
1303   ,玭ㄈ         ,20190219,    55.4268
1216   ,参         ,20190219,    56.6332
2912   ,参禬       ,20190219,   248.5735
9907   ,参龟       ,20190219,     9.9500
2855   ,参靡       ,20190219,     7.6300
1232   ,参痲       ,20190219,    75.2523
2317   ,翬         ,20190219,    53.5924
2354   ,翬非         ,20190219,    48.3218
3413   ,ㄊ供         ,20190219,   102.3581
6451   ,癟-KY      ,20190219,    74.0710
2330   ,縩筿       ,20190219,   192.8356
3443   ,承種         ,20190219,   182.8770
5347   ,         ,20190219,    48.1552
3374   ,弘         ,20190219,    37.7839
1560   ,い         ,20190219,    47.6259
2303   ,羛筿         ,20190219,     7.8942
2329   ,地         ,20190219,    11.6524
2379   ,风琑         ,20190219,   127.0745
2363   ,参         ,20190219,     8.1509
2449   ,ㄊじ筿     ,20190219,    16.5408
2454   ,羛祇       ,20190219,   169.2455
2451   ,承ǎ         ,20190219,    43.7259
0051   ,じい100  ,20190219,    23.8601
0052   ,碔üм     ,20190219,     5.5956
0053   ,じ筿     ,20190219,    26.7347
0050   ,じ芖50   ,20190220,    15.4881
1301   ,鹅         ,20190220,    77.5331
6505   ,鹅て       ,20190220,    96.2913
1326   ,て         ,20190220,    81.1137
1303   ,玭ㄈ         ,20190220,    55.6482
1216   ,参         ,20190220,    56.4793
2912   ,参禬       ,20190220,   253.3538
9907   ,参龟       ,20190220,     9.9874
2855   ,参靡       ,20190220,     7.6300
1232   ,参痲       ,20190220,    75.2523
2317   ,翬         ,20190220,    54.4856
2354   ,翬非         ,20190220,    49.1946
3413   ,ㄊ供         ,20190220,   103.4587
6451   ,癟-KY      ,20190220,    76.2267
2330   ,縩筿       ,20190220,   197.4671
3443   ,承種         ,20190220,   200.8945
5347   ,         ,20190220,    47.5073
3374   ,弘         ,20190220,    37.5101
1560   ,い         ,20190220,    47.7862
2303   ,羛筿         ,20190220,     7.8597
2329   ,地         ,20190220,    11.8231
2379   ,风琑         ,20190220,   126.3441
2363   ,参         ,20190220,     8.1781
2449   ,ㄊじ筿     ,20190220,    16.9704
2454   ,羛祇       ,20190220,   172.9689
2451   ,承ǎ         ,20190220,    43.9828
0051   ,じい100  ,20190220,    23.9392
0052   ,碔üм     ,20190220,     5.6738
0053   ,じ筿     ,20190220,    26.9257
0050   ,じ芖50   ,20190221,    15.6403
1301   ,鹅         ,20190221,    77.9095
6505   ,鹅て       ,20190221,    96.7063
1326   ,て         ,20190221,    81.1137
1303   ,玭ㄈ         ,20190221,    56.1648
1216   ,参         ,20190221,    57.0949
2912   ,参禬       ,20190221,   252.5571
9907   ,参龟       ,20190221,    10.0248
2855   ,参靡       ,20190221,     7.6015
1232   ,参痲       ,20190221,    75.2523
2317   ,翬         ,20190221,    54.9322
2354   ,翬非         ,20190221,    49.3533
3413   ,ㄊ供         ,20190221,   102.7250
6451   ,癟-KY      ,20190221,    76.0542
2330   ,縩筿       ,20190221,   199.1512
3443   ,承種         ,20190221,   194.1379
5347   ,         ,20190221,    47.5793
3374   ,弘         ,20190221,    37.8752
1560   ,い         ,20190221,    47.7862
2303   ,羛筿         ,20190221,     7.8942
2329   ,地         ,20190221,    11.6950
2379   ,风琑         ,20190221,   129.6306
2363   ,参         ,20190221,     8.1054
2449   ,ㄊじ筿     ,20190221,    17.7581
2454   ,羛祇       ,20190221,   175.3383
2451   ,承ǎ         ,20190221,    43.9828
0051   ,じい100  ,20190221,    24.0261
0052   ,碔üм     ,20190221,     5.7352
0053   ,じ筿     ,20190221,    27.1083
0050   ,じ芖50   ,20190222,    15.6098
1301   ,鹅         ,20190222,    78.2859
6505   ,鹅て       ,20190222,    95.4612
1326   ,て         ,20190222,    81.4981
1303   ,玭ㄈ         ,20190222,    56.2386
1216   ,参         ,20190222,    57.7105
2912   ,参禬       ,20190222,   253.7521
9907   ,参龟       ,20190222,    10.0623
2855   ,参靡       ,20190222,     7.6300
1232   ,参痲       ,20190222,    75.2523
2317   ,翬         ,20190222,    54.7089
2354   ,翬非         ,20190222,    49.4326
3413   ,ㄊ供         ,20190222,   103.4587
6451   ,癟-KY      ,20190222,    74.6746
2330   ,縩筿       ,20190222,   199.1512
3443   ,承種         ,20190222,   194.1379
5347   ,         ,20190222,    47.2194
3374   ,弘         ,20190222,    37.1907
1560   ,い         ,20190222,    47.5457
2303   ,羛筿         ,20190222,     7.9286
2329   ,地         ,20190222,    11.6950
2379   ,风琑         ,20190222,   126.3441
2363   ,参         ,20190222,     8.0872
2449   ,ㄊじ筿     ,20190222,    18.4383
2454   ,羛祇       ,20190222,   178.7232
2451   ,承ǎ         ,20190222,    43.7259
0051   ,じい100  ,20190222,    23.9787
0052   ,碔üм     ,20190222,     5.7408
0053   ,じ筿     ,20190222,    27.2495
0050   ,じ芖50   ,20190225,    15.7214
1301   ,鹅         ,20190225,    77.9095
6505   ,鹅て       ,20190225,    96.2913
1326   ,て         ,20190225,    82.2670
1303   ,玭ㄈ         ,20190225,    56.5339
1216   ,参         ,20190225,    57.2488
2912   ,参禬       ,20190225,   252.5571
9907   ,参龟       ,20190225,    10.1371
2855   ,参靡       ,20190225,     7.6015
1232   ,参痲       ,20190225,    75.2523
2317   ,翬         ,20190225,    54.6345
2354   ,翬非         ,20190225,    50.3848
3413   ,ㄊ供         ,20190225,   107.8612
6451   ,癟-KY      ,20190225,    77.6064
2330   ,縩筿       ,20190225,   200.4143
3443   ,承種         ,20190225,   195.4892
5347   ,         ,20190225,    47.5073
3374   ,弘         ,20190225,    37.1907
1560   ,い         ,20190225,    47.6259
2303   ,羛筿         ,20190225,     8.0320
2329   ,地         ,20190225,    12.5060
2379   ,风琑         ,20190225,   129.2654
2363   ,参         ,20190225,     8.1963
2449   ,ㄊじ筿     ,20190225,    18.3309
2454   ,羛祇       ,20190225,   191.2474
2451   ,承ǎ         ,20190225,    44.0470
0051   ,じい100  ,20190225,    24.1446
0052   ,碔üм     ,20190225,     5.8022
0053   ,じ筿     ,20190225,    27.4321
0050   ,じ芖50   ,20190226,    15.7620
1301   ,鹅         ,20190226,    77.5331
6505   ,鹅て       ,20190226,    97.1213
1326   ,て         ,20190226,    81.4981
1303   ,玭ㄈ         ,20190226,    56.9029
1216   ,参         ,20190226,    57.3257
2912   ,参禬       ,20190226,   252.5571
9907   ,参龟       ,20190226,    10.0623
2855   ,参靡       ,20190226,     7.7154
1232   ,参痲       ,20190226,    75.2523
2317   ,翬         ,20190226,    54.1879
2354   ,翬非         ,20190226,    49.6707
3413   ,ㄊ供         ,20190226,   105.2931
6451   ,癟-KY      ,20190226,    78.4687
2330   ,縩筿       ,20190226,   201.6774
3443   ,承種         ,20190226,   188.2822
5347   ,         ,20190226,    49.0909
3374   ,弘         ,20190226,    36.6887
1560   ,い         ,20190226,    47.4655
2303   ,羛筿         ,20190226,     8.0320
2329   ,地         ,20190226,    12.0365
2379   ,风琑         ,20190226,   131.4563
2363   ,参         ,20190226,     8.1054
2449   ,ㄊじ筿     ,20190226,    18.6890
2454   ,羛祇       ,20190226,   187.1855
2451   ,承ǎ         ,20190226,    44.2396
0051   ,じい100  ,20190226,    24.3342
0052   ,碔üм     ,20190226,     5.8469
0053   ,じ筿     ,20190226,    27.4985
0050   ,じ芖50   ,20190227,    15.7518
1301   ,鹅         ,20190227,    77.1568
6505   ,鹅て       ,20190227,    96.7063
1326   ,て         ,20190227,    81.1137
1303   ,玭ㄈ         ,20190227,    56.7553
1216   ,参         ,20190227,    57.7105
2912   ,参禬       ,20190227,   253.7521
9907   ,参龟       ,20190227,     9.9874
2855   ,参靡       ,20190227,     7.6869
1232   ,参痲       ,20190227,    75.6286
